game,nLc0,nSF,Lc0,SF
48,115,115,0.22,0
48,115,115,0.26,0
48,115,115,0.26,0
48,115,115,0.22,0
48,115,115,0.2,0
48,115,115,0.16,0
48,115,115,0.13,0
48,115,115,0.12,0
48,115,115,0.11,0
48,115,115,0.17,0
48,115,115,0.17,0
48,115,115,0.15,0
48,115,115,0.15,0
48,115,115,0.15,0
48,115,115,0.15,0
48,115,115,0.15,0
48,115,115,0.13,0
48,115,115,0.12,0
48,115,115,0.15,0
48,115,115,0.1,0
48,115,115,0.1,0
48,115,115,0.11,0
48,115,115,0.07,0
48,115,115,0.06,0
48,115,115,0.06,0
48,115,115,0.05,0
48,115,115,0.04,0
48,115,115,0.03,0
48,115,115,0.04,0
48,115,115,0.04,0
48,115,115,0.03,0
48,115,115,0.03,0
48,115,115,0.03,0
48,115,115,0.04,0
48,115,115,0.04,0
48,115,115,0.06,0
48,115,115,0.16,0
48,115,115,0.13,0
48,115,115,0.21,0
48,115,115,0.18,0
48,115,115,0.21,0
48,115,115,0.19,0
48,115,115,0.19,0
48,115,115,0.18,0
48,115,115,0.16,0
48,115,115,0.13,0
48,115,115,0.14,0
48,115,115,0.23,0
48,115,115,0.23,0
48,115,115,0.25,0
48,115,115,0.33,0
48,115,115,0.4,0
48,115,115,0.47,0
48,115,115,0.55,0
48,115,115,0.4,0
48,115,115,0.37,0
48,115,115,0.39,0
48,115,115,0.33,0
48,115,115,0.41,0
48,115,115,0.36,0
48,115,115,0.31,0
48,115,115,0.25,0
48,115,115,0.17,0
48,115,115,0.13,0
48,115,115,0.14,0
48,115,115,0.14,0
48,115,115,0.17,0
48,115,115,0.11,0
48,115,115,0.06,0
48,115,115,0.07,0
48,115,115,0.1,0
48,115,115,0.14,0
48,115,115,0.12,0
48,115,115,0.09,0
48,115,115,0.08,0
48,115,115,0.16,0
48,115,115,0.15,0
48,115,115,0.13,0
48,115,115,0.14,0
48,115,115,0.15,0
48,115,115,0.13,0
48,115,115,0.11,0
48,115,115,0.11,0
48,115,115,0.12,0
48,115,115,0.11,0
48,115,115,0.09,0
48,115,115,0.24,0
48,115,115,0.19,0
48,115,115,0.17,0
48,115,115,0.16,0
48,115,115,0.14,0
48,115,115,0.1,0
48,115,115,0.1,0
48,115,115,0.07,0
48,115,115,0.1,0
48,115,115,0.07,0
48,115,115,0.02,0
48,115,115,0,0
49,183,183,-0.67,0.48
49,183,183,-0.68,0.38
49,183,183,-0.85,0.07
49,183,183,-1,0.15
49,183,183,-1,0.01
49,183,183,-0.98,0.21
49,183,183,-0.97,0.21
49,183,183,-0.97,0.38
49,183,183,-0.97,0.32
49,183,183,-1.01,0
49,183,183,-1.28,0
49,183,183,-1.24,0
49,183,183,-1.43,0
49,183,183,-1.44,0
49,183,183,-1.51,0
49,183,183,-1.51,0
49,183,183,-1.52,0
49,183,183,-1.52,0
49,183,183,-1.51,0
49,183,183,-1.52,0
49,183,183,-1.53,0
49,183,183,-1.55,0
49,183,183,-1.54,0
49,183,183,-1.54,0
49,183,183,-1.64,0
49,183,183,-1.64,0
49,183,183,-1.66,0
49,183,183,-1.67,0
49,183,183,-1.75,0
49,183,183,-1.76,0
49,183,183,-1.73,0
49,183,183,-1.73,0
49,183,183,-1.74,0
49,183,183,-1.71,0
49,183,183,-1.7,0
49,183,183,-1.73,0
49,183,183,-1.81,0
49,183,183,-1.78,-0.54
49,183,183,-2.06,-0.54
49,183,183,-2.05,-0.21
49,183,183,-2.05,-0.41
49,183,183,-2.05,-0.41
49,183,183,-2.04,-0.41
49,183,183,-2.03,-0.51
49,183,183,-2.02,-0.51
49,183,183,-2,-0.51
49,183,183,-2,-0.51
49,183,183,-2.07,-0.51
49,183,183,-2.06,-0.51
49,183,183,-2.07,-0.51
49,183,183,-2.07,-0.51
49,183,183,-2.02,-0.51
49,183,183,-2.29,-0.51
49,183,183,-2.25,-0.51
49,183,183,-2.22,-0.51
49,183,183,-2.16,-0.51
49,183,183,-2.15,-0.5
49,183,183,-2.14,-0.31
49,183,183,-2.24,-0.41
49,183,183,-2.19,-0.48
49,183,183,-2.16,-0.29
49,183,183,-2.16,-0.26
49,183,183,-2.1,-0.24
49,183,183,-2.06,-0.21
49,183,183,-2.14,-0.21
49,183,183,-2.16,-0.13
49,183,183,-2.15,-0.62
49,183,183,-2.11,-0.69
49,183,183,-2.1,-1.04
49,183,183,-1.98,-1.06
49,183,183,-2.2,-0.73
49,183,183,-2.16,-1.28
49,183,183,-2.1,-1.21
49,183,183,-2.09,-0.52
49,183,183,-2.04,-0.82
49,183,183,-2.02,-0.55
49,183,183,-2.03,-0.7
49,183,183,-2.07,-0.26
49,183,183,-2.07,-0.3
49,183,183,-2.06,-0.42
49,183,183,-2.16,-0.34
49,183,183,-2.09,-0.34
49,183,183,-2.06,-0.89
49,183,183,-2.04,-0.89
49,183,183,-2.21,-0.72
49,183,183,-2.26,-0.88
49,183,183,-2.17,-0.85
49,183,183,-2.21,-0.69
49,183,183,-2.16,-0.67
49,183,183,-2.12,-0.68
49,183,183,-2.09,-0.65
49,183,183,-2.07,-0.69
49,183,183,-2.09,-0.7
49,183,183,-2.09,-0.69
49,183,183,-2.08,-0.68
49,183,183,-2.01,-0.69
49,183,183,-1.97,-0.69
49,183,183,-1.78,-0.7
49,183,183,-1.74,-0.7
49,183,183,-1.69,-0.47
49,183,183,-1.68,-0.47
49,183,183,-1.6,-0.45
49,183,183,-1.56,-0.41
49,183,183,-1.5,-0.38
49,183,183,-1.37,-0.38
49,183,183,-1.34,-0.38
49,183,183,-1.31,-0.58
49,183,183,-1.29,0
49,183,183,-1.27,0
49,183,183,-1.29,0
49,183,183,-1.2,0
49,183,183,-0.81,0
49,183,183,-0.69,0
49,183,183,-0.66,0
49,183,183,-0.2,0
49,183,183,-0.22,0
49,183,183,-0.2,0
49,183,183,-0.22,0
49,183,183,-0.27,0
49,183,183,-0.26,0
49,183,183,-0.28,0
49,183,183,-0.25,0
49,183,183,-0.23,0
49,183,183,-0.27,0
49,183,183,-0.24,0
49,183,183,-0.24,0
49,183,183,-0.26,0
49,183,183,-0.24,0
49,183,183,-0.25,0
49,183,183,-0.22,0
49,183,183,-0.21,0
49,183,183,-0.32,0
49,183,183,-0.31,0
49,183,183,-0.29,0
49,183,183,-0.3,0
49,183,183,-0.3,0
49,183,183,-0.3,0
49,183,183,-0.27,0
49,183,183,-0.26,0
49,183,183,-0.26,0
49,183,183,-0.24,0
49,183,183,-0.24,0
49,183,183,-0.23,0
49,183,183,-0.21,0
49,183,183,-0.23,0
49,183,183,-0.21,0
49,183,183,-0.22,0
49,183,183,-0.21,0
49,183,183,0,0
49,183,183,-0.12,0
49,183,183,-0.15,0
49,183,183,-0.12,0
49,183,183,-0.13,0
49,183,183,-0.11,0
49,183,183,-0.11,0
49,183,183,-0.21,0
49,183,183,-0.22,0
49,183,183,-0.24,0
49,183,183,-0.42,0
49,183,183,-0.31,0
49,183,183,-0.41,0
49,183,183,-0.42,0
49,183,183,-0.42,0
49,183,183,0,0
49,183,183,-0.42,0
49,183,183,-0.44,0
49,183,183,-0.27,0
49,183,183,-0.17,0
49,183,183,-0.28,0
49,183,183,-0.21,0
49,183,183,-0.07,0
49,183,183,-0.16,0
49,183,183,0,0
49,183,183,-0.13,0
49,183,183,-0.09,0
49,183,183,-0.06,0
49,183,183,-0.06,0
49,183,183,-0.09,0
49,183,183,-0.07,0
49,183,183,-0.06,0
49,183,183,-0.05,0
49,183,183,-0.07,0
49,183,183,-0.07,0
50,162,162,-0.66,0.17
50,162,162,0.47,0.14
50,162,162,0.47,0.46
50,162,162,0.82,0.37
50,162,162,0.71,0.1
50,162,162,0.65,0.4
50,162,162,0.6,0.41
50,162,162,0.68,0.3
50,162,162,0.74,0
50,162,162,1,0.2
50,162,162,1.02,0.14
50,162,162,1.08,0.37
50,162,162,1.08,0.57
50,162,162,1.22,0.47
50,162,162,1.22,0.73
50,162,162,1.23,0.23
50,162,162,1.24,0.4
50,162,162,1.24,0.86
50,162,162,1.22,0.57
50,162,162,1.31,0.57
50,162,162,1.31,0.57
50,162,162,1.31,0
50,162,162,1.3,0
50,162,162,1.32,0.06
50,162,162,1.31,0.06
50,162,162,1.2,0
50,162,162,1.18,0
50,162,162,1.12,0
50,162,162,1.1,0
50,162,162,1.13,0
50,162,162,1.12,0
50,162,162,1.08,0
50,162,162,1.08,0
50,162,162,1.07,0
50,162,162,1.02,0
50,162,162,1.01,0
50,162,162,0.97,0
50,162,162,0.94,0
50,162,162,0.99,0
50,162,162,0.95,0
50,162,162,0.91,0
50,162,162,0.9,0
50,162,162,0.93,0
50,162,162,0.91,0
50,162,162,0.89,0
50,162,162,0.88,0
50,162,162,0.88,0
50,162,162,0.88,0
50,162,162,0.87,0
50,162,162,0.88,0
50,162,162,0.93,0
50,162,162,0.95,0
50,162,162,0.98,0
50,162,162,0.91,0
50,162,162,0.91,0
50,162,162,0.99,0
50,162,162,1.02,0
50,162,162,0,0
50,162,162,0.97,0
50,162,162,0.94,0
50,162,162,0.83,0
50,162,162,0.79,0
50,162,162,0.91,0
50,162,162,0.78,0
50,162,162,0.72,0
50,162,162,0.67,0
50,162,162,0.54,0
50,162,162,0.8,0
50,162,162,1.23,0
50,162,162,1.06,0
50,162,162,1.03,0
50,162,162,0.98,0
50,162,162,0.78,0
50,162,162,0.68,0
50,162,162,0.71,0
50,162,162,0.7,0
50,162,162,0.61,0
50,162,162,0.61,0
50,162,162,0.62,0
50,162,162,0.61,0
50,162,162,0.62,0
50,162,162,0.61,0
50,162,162,0.63,0
50,162,162,0.57,0
50,162,162,0.56,0
50,162,162,0.64,0
50,162,162,0.61,0
50,162,162,0.67,0
50,162,162,0.65,0
50,162,162,0.62,0
50,162,162,0.58,0
50,162,162,0.57,0
50,162,162,0.56,0
50,162,162,0.56,0
50,162,162,0.58,0
50,162,162,0.59,0
50,162,162,0.57,0
50,162,162,0.71,0
50,162,162,0.71,0
50,162,162,0.7,0
50,162,162,0.74,0
50,162,162,0.75,0
50,162,162,0.67,0
50,162,162,0.62,0
50,162,162,0.7,0
50,162,162,0.71,0
50,162,162,0.64,0
50,162,162,0.69,0
50,162,162,0.7,0
50,162,162,0.7,0
50,162,162,0.65,0
50,162,162,0.75,0
50,162,162,0.67,0
50,162,162,0.65,0
50,162,162,0.64,0
50,162,162,0.54,0
50,162,162,0.51,0
50,162,162,0.47,0
50,162,162,0.46,0
50,162,162,0.52,0
50,162,162,0.43,0
50,162,162,0.37,0
50,162,162,0.36,0
50,162,162,0.33,0
50,162,162,0.31,0
50,162,162,0.29,0
50,162,162,0.3,0
50,162,162,0.31,0
50,162,162,0.29,0
50,162,162,0.3,0
50,162,162,0.3,0
50,162,162,0.59,0
50,162,162,0.58,0
50,162,162,0.59,0
50,162,162,0.59,0
50,162,162,0.48,0
50,162,162,0.58,0
50,162,162,0.58,0
50,162,162,0.52,0
50,162,162,0.53,0
50,162,162,0.53,0
50,162,162,0.52,0
50,162,162,0.54,0
50,162,162,0.49,0
50,162,162,0.44,0
50,162,162,0.41,0
50,162,162,0.37,0
50,162,162,0.35,0
50,162,162,0.39,0
50,162,162,0.32,0
50,162,162,0.27,0
50,162,162,0.24,0
50,162,162,0.26,0
50,162,162,0.23,0
50,162,162,0.41,0
50,162,162,0.31,0
50,162,162,0.22,0
50,162,162,0.18,0
50,162,162,0.14,0
50,162,162,0.14,0
50,162,162,0.1,0
50,162,162,0.04,0
51,73,73,0.67,0.62
51,73,73,0.63,0.66
51,73,73,0.39,0.48
51,73,73,0.44,0.73
51,73,73,0.52,0.71
51,73,73,0.52,0.54
51,73,73,0.5,0.49
51,73,73,0.49,0.99
51,73,73,0.46,0.73
51,73,73,0.42,0.27
51,73,73,0.39,0.26
51,73,73,0.37,0.41
51,73,73,0.35,0.45
51,73,73,0.25,0.46
51,73,73,0.24,0.39
51,73,73,0.22,0.2
51,73,73,0.22,0.13
51,73,73,0.26,0.18
51,73,73,0.26,0.33
51,73,73,0.24,0
51,73,73,0.22,0
51,73,73,0.18,0
51,73,73,0.15,0
51,73,73,0.14,0
51,73,73,0.21,0
51,73,73,0.21,0
51,73,73,0.2,0
51,73,73,0.2,0
51,73,73,0.19,0
51,73,73,0.19,0
51,73,73,0.18,0
51,73,73,0.18,0
51,73,73,0.18,0
51,73,73,0.15,0
51,73,73,0.16,0
51,73,73,0.14,0
51,73,73,0.14,0
51,73,73,0.1,0
51,73,73,0.11,0
51,73,73,0.1,0
51,73,73,0.07,0
51,73,73,0.04,0
51,73,73,0.04,0
51,73,73,-0.03,0
51,73,73,-0.04,0
51,73,73,-0.05,0
51,73,73,-0.05,0
51,73,73,-0.05,0
51,73,73,-0.06,0
51,73,73,-0.07,0
51,73,73,-0.1,0
51,73,73,-0.09,0
51,73,73,-0.09,0
51,73,73,-0.14,0
51,73,73,-0.14,0
51,73,73,-0.13,0
51,73,73,-0.14,0
51,73,73,-0.14,0
51,73,73,-0.13,0
51,73,73,-0.13,0
51,73,73,-0.13,0
51,73,73,-0.1,0
51,73,73,-0.13,0
51,73,73,-0.11,0
51,73,73,-0.1,0
51,73,73,-0.08,0
51,73,73,-0.07,0
51,73,73,-0.09,0
51,73,73,-0.07,0
51,73,73,-0.05,0
51,73,73,-0.05,0
51,73,73,-0.01,0
51,73,73,0,0
52,97,96,0.69,0.23
52,97,96,0.81,0.27
52,97,96,0.83,0.29
52,97,96,0.84,0.46
52,97,96,0.88,0.49
52,97,96,0.89,0.47
52,97,96,0.94,0.45
52,97,96,0.98,0.14
52,97,96,0.97,0.3
52,97,96,0.96,0.38
52,97,96,0.97,0.42
52,97,96,0.96,0.34
52,97,96,1.12,0.23
52,97,96,1.08,0.27
52,97,96,1.06,0.27
52,97,96,1.05,0
52,97,96,0.97,0
52,97,96,0.9,0
52,97,96,0.85,0
52,97,96,0.62,0
52,97,96,0.52,0
52,97,96,0.46,0
52,97,96,0.5,0
52,97,96,0.51,0
52,97,96,0.45,0
52,97,96,0.46,0.34
52,97,96,0.87,0.31
52,97,96,0.63,0
52,97,96,0.75,0
52,97,96,0.75,0
52,97,96,0.75,0
52,97,96,0.73,0
52,97,96,0.74,0
52,97,96,0.71,0
52,97,96,0.81,0
52,97,96,0.79,0
52,97,96,0.78,0
52,97,96,0.75,0
52,97,96,0.75,0
52,97,96,0.76,0
52,97,96,0.72,0
52,97,96,0.71,0
52,97,96,0.71,0
52,97,96,0.65,0
52,97,96,0.65,0
52,97,96,0.59,0
52,97,96,1.19,0
52,97,96,1.17,0
52,97,96,1.17,0
52,97,96,1.15,0
52,97,96,1.24,0
52,97,96,1.25,0
52,97,96,1.24,0
52,97,96,1.21,0
52,97,96,1.15,0
52,97,96,1.11,0
52,97,96,1.1,0
52,97,96,1.05,0
52,97,96,0.99,0
52,97,96,0.92,0
52,97,96,0.87,0
52,97,96,0.8,0
52,97,96,0.76,0
52,97,96,0.74,0
52,97,96,0.71,0
52,97,96,0.72,0
52,97,96,0.74,0
52,97,96,0.71,0
52,97,96,0.67,0
52,97,96,0.67,0
52,97,96,0.38,0
52,97,96,0.3,0
52,97,96,0.27,0
52,97,96,0.25,0
52,97,96,0.21,0
52,97,96,0.19,0
52,97,96,0.18,0
52,97,96,0.17,0
52,97,96,0.15,0
52,97,96,0.16,0
52,97,96,0.16,0
52,97,96,0.14,0
52,97,96,0.12,0
52,97,96,0.15,0
52,97,96,0.15,0
52,97,96,0.15,0
52,97,96,0.13,0
52,97,96,0.1,0
52,97,96,0.11,0
52,97,96,0.12,0
52,97,96,0.15,0
52,97,96,0.1,0
52,97,96,0.08,0
52,97,96,0.05,0
52,97,96,0.04,0
52,97,96,0.03,0
53,74,75,0.58,0.75
53,74,75,0.53,0.75
53,74,75,0.52,0.88
53,74,75,0.38,0.76
53,74,75,0.39,0.62
53,74,75,0.38,0.61
53,74,75,0.32,0.61
53,74,75,0.28,0.55
53,74,75,0.28,0.58
53,74,75,0.3,0.59
53,74,75,0.32,0.67
53,74,75,0.34,0.54
53,74,75,0.33,0.48
53,74,75,0.3,0.59
53,74,75,0.05,0.54
53,74,75,0.05,0.21
53,74,75,-0.06,0.44
53,74,75,-0.06,0
53,74,75,-0.07,0
53,74,75,-0.21,0
53,74,75,-0.29,0
53,74,75,-0.33,0
53,74,75,-0.32,0
53,74,75,-0.34,-0.13
53,74,75,-0.36,0
53,74,75,-0.35,0
53,74,75,-0.36,0
53,74,75,-0.37,0
53,74,75,-0.47,0
53,74,75,-0.47,0
53,74,75,-0.5,0
53,74,75,-0.48,0
53,74,75,-0.44,0
53,74,75,-0.4,0
53,74,75,-0.4,0
53,74,75,-0.37,0
53,74,75,-0.37,0
53,74,75,-0.44,0
53,74,75,-0.45,0
53,74,75,-0.47,0
53,74,75,-0.5,0
53,74,75,-0.48,0
53,74,75,-0.5,0
53,74,75,-0.49,0
53,74,75,-0.47,0
53,74,75,-0.47,0
53,74,75,-0.04,0
53,74,75,-0.02,0
53,74,75,-0.02,0
53,74,75,-0.01,0
53,74,75,-0.02,0
53,74,75,-0.03,0
53,74,75,-0.03,0
53,74,75,-0.02,0
53,74,75,-0.02,0
53,74,75,-0.02,0
53,74,75,-0.03,0
53,74,75,-0.04,0
53,74,75,-0.04,0
53,74,75,-0.03,0
53,74,75,-0.07,0
53,74,75,-0.07,0
53,74,75,-0.09,0
53,74,75,-0.08,0
53,74,75,-0.09,0
53,74,75,-0.09,0
53,74,75,-0.09,0
53,74,75,-0.1,0
53,74,75,-0.09,0
53,74,75,-0.07,0
53,74,75,-0.05,0
53,74,75,-0.04,0
53,74,75,-0.03,0
53,74,75,0,0
54,96,96,0.59,0.42
54,96,96,0.58,0.23
54,96,96,0.59,0.19
54,96,96,0.56,0.41
54,96,96,0.53,0.42
54,96,96,0.49,0.24
54,96,96,0.53,0.3
54,96,96,0.47,0.25
54,96,96,0.47,0.2
54,96,96,0.55,0.2
54,96,96,0.54,0.2
54,96,96,0.54,0.16
54,96,96,0.54,0.13
54,96,96,0.54,0.05
54,96,96,0.54,0
54,96,96,0.54,0.13
54,96,96,0.53,0.2
54,96,96,0.54,0
54,96,96,0.54,0
54,96,96,0.57,0
54,96,96,0.63,0.13
54,96,96,0.63,0.14
54,96,96,0.62,0
54,96,96,0.62,0.21
54,96,96,0.64,0.09
54,96,96,0.64,0
54,96,96,0.66,0
54,96,96,0.66,0
54,96,96,0.66,0
54,96,96,0.69,0
54,96,96,0.71,0
54,96,96,0.72,0
54,96,96,0.7,0
54,96,96,0.65,0
54,96,96,0.6,0
54,96,96,0.59,0
54,96,96,0.54,0
54,96,96,0.52,0
54,96,96,0.5,0
54,96,96,0.46,0
54,96,96,0.43,0
54,96,96,0.41,0
54,96,96,0.43,0
54,96,96,0.42,0
54,96,96,0.41,0
54,96,96,0.44,0
54,96,96,0.46,0
54,96,96,0.45,0
54,96,96,0.48,0
54,96,96,0.47,0
54,96,96,0.46,0
54,96,96,0.46,0
54,96,96,0.47,0
54,96,96,0.47,0
54,96,96,0.45,0
54,96,96,0.44,0
54,96,96,0.46,0
54,96,96,0.45,0
54,96,96,0.45,0
54,96,96,0.46,0
54,96,96,0.46,0
54,96,96,0.47,0
54,96,96,0.44,0
54,96,96,0.43,0
54,96,96,0.4,0
54,96,96,0.36,0
54,96,96,0.39,0
54,96,96,0.36,0
54,96,96,0.35,0
54,96,96,0.34,0
54,96,96,0.35,0
54,96,96,0.36,0
54,96,96,0.36,0
54,96,96,0.34,0
54,96,96,0.62,0
54,96,96,0.65,0
54,96,96,0.37,0
54,96,96,0.34,0
54,96,96,0.32,0
54,96,96,0.3,0
54,96,96,0.27,0
54,96,96,0.24,0
54,96,96,0.2,0
54,96,96,0.26,0
54,96,96,0.25,0
54,96,96,0.13,0
54,96,96,0.1,0
54,96,96,0.09,0
54,96,96,0.06,0
54,96,96,0.06,0
54,96,96,0.04,0
54,96,96,0.04,0
54,96,96,0.02,0
54,96,96,0.01,0
54,96,96,0,0
54,96,96,0,0
55,57,58,0.71,0.86
55,57,58,0.75,0.84
55,57,58,0.7,0.92
55,57,58,0.66,0.88
55,57,58,0.5,1.05
55,57,58,0.49,0.7
55,57,58,0.47,0.57
55,57,58,0.47,0.98
55,57,58,0.46,0.84
55,57,58,0.45,0.69
55,57,58,0.45,0.54
55,57,58,0.45,0.52
55,57,58,0.44,0.51
55,57,58,0.37,0.49
55,57,58,0.37,0.56
55,57,58,0.36,0.51
55,57,58,0.36,0.4
55,57,58,0.39,0.6
55,57,58,0.36,0.3
55,57,58,0.27,0.3
55,57,58,0.27,0.3
55,57,58,0.25,0.3
55,57,58,0.22,0.3
55,57,58,0.21,0.3
55,57,58,0.2,0.3
55,57,58,0.19,0.3
55,57,58,0.15,0.3
55,57,58,0.06,0.3
55,57,58,0.06,0.21
55,57,58,0.07,0.21
55,57,58,0.06,0.21
55,57,58,0.04,0.21
55,57,58,0.03,0.21
55,57,58,0.03,0.21
55,57,58,0.02,0.21
55,57,58,0.02,0.21
55,57,58,0.03,0.21
55,57,58,0.02,0.21
55,57,58,0.03,0.21
55,57,58,0.03,0.21
55,57,58,0.03,0.21
55,57,58,0.02,0.21
55,57,58,0.03,0.21
55,57,58,0.03,0.21
55,57,58,0.02,0.21
55,57,58,0.03,0.21
55,57,58,0.02,0.21
55,57,58,0.02,0.21
55,57,58,0.02,0.21
55,57,58,0.03,0.21
55,57,58,0.02,0.21
55,57,58,0.02,0.21
55,57,58,0.02,0.21
55,57,58,0.02,0
55,57,58,0.02,0
55,57,58,0.02,0
55,57,58,0.02,0
56,47,47,0.71,0.55
56,47,47,0.74,0.53
56,47,47,0.71,0.53
56,47,47,0.7,0.52
56,47,47,0.86,0.15
56,47,47,0.97,0.21
56,47,47,0.98,0.58
56,47,47,0.97,0.55
56,47,47,0.98,0.85
56,47,47,0.92,0.8
56,47,47,0.95,0.79
56,47,47,0.95,0.83
56,47,47,0.92,0.67
56,47,47,1.36,0.56
56,47,47,1.16,0.46
56,47,47,1.12,0.52
56,47,47,1.12,0.54
56,47,47,1.11,0.59
56,47,47,1.09,0.56
56,47,47,1.07,0.55
56,47,47,0.95,0.58
56,47,47,0.96,0.19
56,47,47,0.93,0
56,47,47,0.96,0
56,47,47,0.86,0
56,47,47,0.85,0
56,47,47,0.68,0
56,47,47,0.68,0
56,47,47,0.63,0
56,47,47,0.64,0
56,47,47,0.65,0
56,47,47,0.57,0
56,47,47,0.56,0
56,47,47,0.56,0
56,47,47,0.58,0
56,47,47,0.55,0
56,47,47,0.33,0
56,47,47,0.3,0
56,47,47,0.2,0
56,47,47,0.1,0
56,47,47,0.13,0
56,47,47,0.12,0
56,47,47,0.09,0
56,47,47,0.02,0
56,47,47,0.01,0
56,47,47,0.01,0
56,47,47,0.01,0
57,118,118,1.05,0.99
57,118,118,1.13,1.03
57,118,118,1.12,0.94
57,118,118,1.13,0.94
57,118,118,1.15,1.09
57,118,118,1.13,0.98
57,118,118,1.13,0.97
57,118,118,1.13,0.89
57,118,118,1.12,0.84
57,118,118,1.12,0.84
57,118,118,1.1,0.84
57,118,118,1.09,0.5
57,118,118,1.08,0.88
57,118,118,0.93,0.87
57,118,118,0.92,0.95
57,118,118,0.91,0.69
57,118,118,0.9,0.65
57,118,118,0.88,0.6
57,118,118,0.69,0.72
57,118,118,0.68,0.67
57,118,118,0.67,0.43
57,118,118,0.68,0.53
57,118,118,0.65,0.23
57,118,118,0.62,0.38
57,118,118,0.61,0.36
57,118,118,0.6,0.32
57,118,118,0.6,0.22
57,118,118,0.6,0.22
57,118,118,0.56,0.22
57,118,118,0.52,0.22
57,118,118,0.38,0.12
57,118,118,0.37,0.01
57,118,118,0.35,0.01
57,118,118,0.34,0.01
57,118,118,0.28,0.01
57,118,118,0.23,0.01
57,118,118,0.16,0.01
57,118,118,0.14,0.01
57,118,118,0.12,0
57,118,118,0.11,0
57,118,118,0.09,0
57,118,118,0.12,0
57,118,118,0.12,0
57,118,118,0.12,0
57,118,118,0.11,0
57,118,118,0.12,0
57,118,118,0.12,0
57,118,118,0.06,0
57,118,118,0.06,0
57,118,118,0.08,0
57,118,118,0.09,0
57,118,118,0.07,0
57,118,118,0.08,0
57,118,118,0.1,0
57,118,118,0.13,0
57,118,118,0.1,0
57,118,118,0.13,0
57,118,118,0.01,0
57,118,118,-0.08,0
57,118,118,-0.08,0
57,118,118,-0.1,0
57,118,118,-0.1,0
57,118,118,-0.12,0
57,118,118,-0.1,0
57,118,118,-0.1,0
57,118,118,-0.12,0
57,118,118,-0.12,0
57,118,118,-0.11,0
57,118,118,-0.11,0
57,118,118,-0.11,0
57,118,118,-0.09,0
57,118,118,-0.1,0
57,118,118,-0.1,0
57,118,118,-0.07,0
57,118,118,-0.11,0
57,118,118,-0.15,0
57,118,118,-0.16,0
57,118,118,-0.15,0
57,118,118,-0.12,0
57,118,118,-0.18,0
57,118,118,-0.22,0
57,118,118,-0.2,0
57,118,118,-0.22,0
57,118,118,-0.08,0
57,118,118,-0.2,0
57,118,118,-0.15,0
57,118,118,-0.17,0
57,118,118,-0.2,0
57,118,118,-0.15,0
57,118,118,-0.21,0
57,118,118,-0.17,0
57,118,118,-0.33,0
57,118,118,-0.39,0
57,118,118,-0.35,0
57,118,118,-0.32,0
57,118,118,-0.34,0
57,118,118,-0.24,0
57,118,118,-0.21,0
57,118,118,-0.21,0
57,118,118,-0.17,0
57,118,118,-0.24,0
57,118,118,-0.31,0
57,118,118,-0.28,0
57,118,118,-0.23,0
57,118,118,-0.2,0
57,118,118,-0.19,0
57,118,118,-0.17,0
57,118,118,-0.28,0
57,118,118,-0.28,0
57,118,118,-0.35,0
57,118,118,-0.31,0
57,118,118,-0.24,0
57,118,118,-0.31,0
57,118,118,-0.27,0
57,118,118,-0.34,0
57,118,118,-0.13,0
57,118,118,-0.07,0
57,118,118,-0.03,0
58,204,204,1.05,0.58
58,204,204,1.16,0.59
58,204,204,1.15,0.43
58,204,204,1.46,0.45
58,204,204,1.45,0.76
58,204,204,1.46,0.71
58,204,204,1.46,0.8
58,204,204,1.45,0.7
58,204,204,1.47,0.57
58,204,204,1.48,0.5
58,204,204,1.54,0.76
58,204,204,1.91,0.63
58,204,204,1.94,0.77
58,204,204,1.93,0.44
58,204,204,1.92,0.44
58,204,204,1.95,1.07
58,204,204,2.02,0.84
58,204,204,2.04,0.83
58,204,204,2,1.02
58,204,204,2.22,0.87
58,204,204,2.26,1.02
58,204,204,2.32,1.12
58,204,204,2.34,1.32
58,204,204,2.58,1.42
58,204,204,2.65,1.52
58,204,204,2.72,1.61
58,204,204,3.08,1.71
58,204,204,3.2,1.52
58,204,204,3.21,1.81
58,204,204,3.21,2.11
58,204,204,3.08,1.81
58,204,204,3.09,1.81
58,204,204,3.08,1.81
58,204,204,3.22,2.01
58,204,204,3.09,2.01
58,204,204,3.09,2.01
58,204,204,3.04,2.01
58,204,204,3.09,2.01
58,204,204,3.12,2.01
58,204,204,3.09,2.01
58,204,204,2.98,2.01
58,204,204,3.36,2.01
58,204,204,3.4,2.71
58,204,204,3.19,2.71
58,204,204,3.28,2.71
58,204,204,3.4,2.81
58,204,204,3.68,2.91
58,204,204,3.77,3
58,204,204,3.77,4.16
58,204,204,4.25,4.18
58,204,204,4.51,4.18
58,204,204,4.52,4.28
58,204,204,4.57,3.1
58,204,204,4.65,3.1
58,204,204,4.58,3.2
58,204,204,4.53,2.84
58,204,204,4.51,2.09
58,204,204,4.58,2
58,204,204,4.94,2.59
58,204,204,4.4,2.59
58,204,204,4.11,2.59
58,204,204,4.17,2.15
58,204,204,4.22,2.19
58,204,204,4.18,2.29
58,204,204,4.35,1.82
58,204,204,4.13,2.19
58,204,204,4.26,1.99
58,204,204,3.85,2.19
58,204,204,3.79,2.19
58,204,204,3.97,1.91
